# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	830872	832236	+					rhlE		b0797	1365		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	830872	832236	+	AAC73884.1			ATP-dependent RNA helicase RhlE	rhlE		b0797	1365	454	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	832468	832950	-					ybiA		b0798	483		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	832468	832950	-	AAC73885.1			N-glycosidase YbiA	ybiA		b0798	483	160	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	833070	835220	+					dinG		b0799	2151		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	833070	835220	+	AAC73886.1			ATP-dependent DNA helicase DinG	dinG		b0799	2151	716	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	835248	836210	+					ybiB		b0800	963		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	835248	836210	+	AAC73887.1			nonspecific DNA-binding protein YbiB	ybiB		b0800	963	320	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	836351	837436	+					hcxB		b0801	1086		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	836351	837436	+	AAC73888.1			hydroxycarboxylate dehydrogenase B	hcxB		b0801	1086	361	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	837665	837925	-					ybiJ		b0802	261		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	837665	837925	-	AAC73889.1			DUF1471 domain-containing protein YbiJ	ybiJ		b0802	261	86	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	838190	838456	-					ybiI		b0803	267		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	838190	838456	-	AAC73890.1			zinc finger domain-containing protein YbiI	ybiI		b0803	267	88	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	838530	839207	-					ybiX		b0804	678		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	838530	839207	-	AAC73891.2			PKHD-type hydroxylase YbiX	ybiX		b0804	678	225	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	839249	841531	-					fiu		b0805	2283		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	839249	841531	-	AAC73892.1			putative iron siderophore outer membrane transporter	fiu		b0805	2283	760	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	841796	842056	-					mcbA		b0806	261		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	841796	842056	-	AAC73893.2			DUF1471 domain-containing protein McbA	mcbA		b0806	261	86	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	842332	843258	+					rlmF		b0807	927		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	842332	843258	+	AAC73894.2			23S rRNA m(6)A1618 methyltransferase	rlmF		b0807	927	308	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	843255	845480	-					ybiO		b0808	2226		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	843255	845480	-	AAC73895.2			moderate conductance mechanosensitive channel	ybiO		b0808	2226	741	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	845741	846463	-					glnQ		b0809	723		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	845741	846463	-	AAC73896.1			L-glutamine ABC transporter ATP binding subunit	glnQ		b0809	723	240	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	846460	847119	-					glnP		b0810	660		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	846460	847119	-	AAC73897.1			L-glutamine ABC transporter membrane subunit	glnP		b0810	660	219	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	847258	848004	-					glnH		b0811	747		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	847258	848004	-	AAC73898.1			L-glutamine ABC transporter periplasmic binding protein	glnH		b0811	747	248	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	848408	848911	-					dps		b0812	504		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	848408	848911	-	AAC73899.1			stationary phase nucleoid protein that sequesters iron and protects DNA from damage	dps		b0812	504	167	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	849210	850097	-					rhtA		b0813	888		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	849210	850097	-	AAC73900.1			L-threonine/L-homoserine exporter	rhtA		b0813	888	295	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	850332	850397	+					yliM		b4736	66		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	850332	850397	+	AYC08188.1			protein YliM	yliM		b4736	66	21	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	850450	850965	+					ompX		b0814	516		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	850450	850965	+	AAC73901.1			outer membrane protein X	ompX		b0814	516	171	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	851014	852597	-					opgE		b0815	1584		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	851014	852597	-	AAC73902.1			phosphoethanolamine transferase	opgE		b0815	1584	527	
gene	ncRNA	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	852725	853064	-					rybA		b4416	340		
ncRNA	other	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	852725	853064	-				small RNA RybA	rybA		b4416	340		
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	852869	852997	-					mntS		b4705	129		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	852869	852997	-	AHA50631.1			small protein MntS	mntS		b4705	129	42	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	853183	853650	+					mntR		b0817	468		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	853183	853650	+	AAC73904.1			DNA-binding transcriptional dual regulator MntR	mntR		b0817	468	155	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	853647	854765	+					ybiR		b0818	1119		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	853647	854765	+	AAC73905.1			putative transporter YbiR	ybiR		b0818	1119	372	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	854824	855744	-					ldtB		b0819	921		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	854824	855744	-	AAC73906.1			L,D-transpeptidase YbiS	ldtB		b0819	921	306	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	855963	857555	+					ybiT		b0820	1593		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	855963	857555	+	AAC73907.1			ABC transporter ATP-binding protein YbiT	ybiT		b0820	1593	530	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	857796	859061	-					ybiU		b0821	1266		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	857796	859061	-	AAC73908.1			DUF1479 domain-containing protein YbiU	ybiU		b0821	1266	421	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	859213	860028	-					ybiV		b0822	816		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	859213	860028	-	AAC73909.1			sugar phosphatase	ybiV		b0822	816	271	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	860174	862606	-					ybiW		b0823	2433		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	860174	862606	-	AAC73910.1			putative pyruvate formate lyase	ybiW		b0823	2433	810	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	862612	863511	-					ybiY		b0824	900		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	862612	863511	-	AAC73911.2			putative pyruvate formate-lyase activating enzyme YbiY	ybiY		b0824	900	299	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	863642	864304	+					fsaA		b0825	663		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	863642	864304	+	AAC73912.2			fructose-6-phosphate aldolase 1	fsaA		b0825	663	220	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	864380	865129	-					moeB		b0826	750		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	864380	865129	-	AAC73913.1			molybdopterin-synthase adenylyltransferase	moeB		b0826	750	249	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	865129	866364	-					moeA		b0827	1236		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	865129	866364	-	AAC73914.1			molybdopterin molybdotransferase	moeA		b0827	1236	411	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	866568	867533	+					iaaA		b0828	966		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	866568	867533	+	AAC73915.1			isoaspartyl dipeptidase proenzyme	iaaA		b0828	966	321	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	867520	869391	+					gsiA		b0829	1872		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	867520	869391	+	AAC73916.2			glutathione ABC transporter ATP binding subunit GsiA	gsiA		b0829	1872	623	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	869411	870949	+					gsiB		b0830	1539		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	869411	870949	+	AAC73917.1			glutathione ABC transporter periplasmic binding protein	gsiB		b0830	1539	512	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	870967	871887	+					gsiC		b0831	921		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	870967	871887	+	AAC73918.1			glutathione ABC transporter membrane subunit GsiC	gsiC		b0831	921	306	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	871890	872801	+					gsiD		b0832	912		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	871890	872801	+	AAC73919.1			glutathione ABC transporter membrane subunit GsiD	gsiD		b0832	912	303	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	872979	875327	+					pdeI		b0833	2349		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	872979	875327	+	AAC73920.1			putative c-di-GMP phosphodiesterase PdeI	pdeI		b0833	2349	782	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	875335	876663	+					dgcI		b0834	1329		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	875335	876663	+	AAC73921.1			putative diguanylate cyclase DgcI	dgcI		b0834	1329	442	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	876710	878035	-					rimO		b0835	1326		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	876710	878035	-	AAC73922.1			ribosomal protein S12 methylthiotransferase RimO	rimO		b0835	1326	441	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	878248	878631	+					bssR		b0836	384		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	878248	878631	+	AAC73923.1			regulator of biofilm formation	bssR		b0836	384	127	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	878742	879857	+					yliI		b0837	1116		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	878742	879857	+	AAC73924.1			aldose sugar dehydrogenase YliI	yliI		b0837	1116	371	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	879854	880480	-					gstB		b0838	627		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	879854	880480	-	AAC73925.2			glutathione S-transferase GstB	gstB		b0838	627	208	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	880727	881929	+					dacC		b0839	1203		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	880727	881929	+	AAC73926.1			D-alanyl-D-alanine carboxypeptidase DacC	dacC		b0839	1203	400	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	881976	882734	-					deoR		b0840	759		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	881976	882734	-	AAC73927.1			DNA-binding transcriptional repressor DeoR	deoR		b0840	759	252	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	882792	883388	-					ybjG		b0841	597		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	882792	883388	-	AAC73928.1			undecaprenyl pyrophosphate phosphatase	ybjG		b0841	597	198	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	883673	884905	+					mdfA		b0842	1233		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	883673	884905	+	AAC73929.1			multidrug efflux pump MdfA/Na(+):H(+) antiporter/K(+):H(+) antiporter	mdfA		b0842	1233	410	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	884946	885230	-					ybjH		b0843	285		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	884946	885230	-	AAC73930.1			uncharacterized protein YbjH	ybjH		b0843	285	94	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	885316	886131	-					ybjI		b0844	816		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	885316	886131	-	AAC73931.2			5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	ybjI		b0844	816	271	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	886131	887339	-					ybjJ		b0845	1209		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	886131	887339	-	AAC73932.1			inner membrane protein YbjJ	ybjJ		b0845	1209	402	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	887423	887959	+					rcdA		b0846	537		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	887423	887959	+	AAC73933.1			DNA-binding transcriptional regulator RcdA	rcdA		b0846	537	178	
gene	ncRNA	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	887977	888057	-					rybB		b4417	81		
ncRNA	other	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	887977	888057	-				small regulatory RNA RybB	rybB		b4417	81		
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	888134	889819	-					ybjL		b0847	1686		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	888134	889819	-	AAC73934.1			putative transport protein YbjL	ybjL		b0847	1686	561	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890089	890466	+					ybjM		b0848	378		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890089	890466	+	AAC73935.1			putative inner membrane protein	ybjM		b0848	378	125	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890496	890753	-					grxA		b0849	258		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890496	890753	-	AAC73936.1			reduced glutaredoxin 1	grxA		b0849	258	85	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890913	891200	+					ybjC		b0850	288		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	890913	891200	+	AAC73937.1			DUF1418 domain-containing protein YbjC	ybjC		b0850	288	95	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	891184	891906	+					nfsA		b0851	723		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	891184	891906	+	AAC73938.1			NADPH-dependent nitroreductase NfsA	nfsA		b0851	723	240	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	891967	892869	+					rimK		b0852	903		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	891967	892869	+	AAC73939.1			ribosomal protein S6 modification protein	rimK		b0852	903	300	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	892957	893433	+					ybjN		b0853	477		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	892957	893433	+	AAC73940.1			protein YbjN	ybjN		b0853	477	158	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	893784	894896	+					potF		b0854	1113		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	893784	894896	+	AAC73941.1			putrescine ABC transporter periplasmic binding protein	potF		b0854	1113	370	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	894991	896124	+					potG		b0855	1134		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	894991	896124	+	AAC73942.2			putrescine ABC transporter ATP binding subunit	potG		b0855	1134	377	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	896134	897087	+					potH		b0856	954		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	896134	897087	+	AAC73943.1			putrescine ABC transporter membrane subunit PotH	potH		b0856	954	317	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	897084	897929	+					potI		b0857	846		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	897084	897929	+	AAC73944.1			putrescine ABC transporter membrane subunit PotI	potI		b0857	846	281	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	897989	898477	+					ybjO		b0858	489		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	897989	898477	+	AAC73945.1			putative inner membrane protein	ybjO		b0858	489	162	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	898518	899645	+					rlmC		b0859	1128		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	898518	899645	+	AAC73946.1			23S rRNA m(5)U747 methyltransferase	rlmC		b0859	1128	375	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	899844	900575	-					artJ		b0860	732		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	899844	900575	-	AAC73947.1			L-arginine ABC transporter periplasmic binding protein	artJ		b0860	732	243	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	900866	901534	-					artM		b0861	669		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	900866	901534	-	AAC73948.1			L-arginine ABC transporter membrane subunit ArtM	artM		b0861	669	222	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	901534	902250	-					artQ		b0862	717		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	901534	902250	-	AAC73949.1			L-arginine ABC transporter membrane subunit ArtQ	artQ		b0862	717	238	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	902257	902988	-					artI		b0863	732		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	902257	902988	-	AAC73950.1			putative ABC transporter periplasmic binding protein ArtI	artI		b0863	732	243	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	903006	903734	-					artP		b0864	729		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	903006	903734	-	AAC73951.1			L-arginine ABC transporter ATP binding subunit	artP		b0864	729	242	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	903952	904467	-					ybjP		b0865	516		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	903952	904467	-	AAC73952.1			DUF3828 domain-containing lipoprotein YbjP	ybjP		b0865	516	171	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	904593	904916	+					ybjQ		b0866	324		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	904593	904916	+	AAC73953.1			putative heavy metal binding protein YbjQ	ybjQ		b0866	324	107	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	904913	905743	+					amiD		b0867	831		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	904913	905743	+	AAC73954.1			N-acetylmuramoyl-L-alanine amidase D	amiD		b0867	831	276	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	905740	906753	-					ybjS		b0868	1014		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	905740	906753	-	AAC73955.2			putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	ybjS		b0868	1014	337	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	906852	908282	-					ybjT		b0869	1431		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	906852	908282	-	AAC73956.2			putative NAD(P)-dependent oxidoreductase YbjT	ybjT		b0869	1431	476	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	908293	909294	-					ltaE		b0870	1002		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	908293	909294	-	AAC73957.1			low-specificity L-threonine aldolase	ltaE		b0870	1002	333	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	909331	911049	-					poxB		b0871	1719		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	909331	911049	-	AAC73958.1			pyruvate oxidase	poxB		b0871	1719	572	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	911182	912150	-					hcr		b0872	969		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	911182	912150	-	AAC73959.1			NADH oxidoreductase	hcr		b0872	969	322	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	912162	913814	-					hcp		b0873	1653		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	912162	913814	-	AAC73960.2			protein S-nitrosylase	hcp		b0873	1653	550	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	913958	914857	-					lysO		b0874	900		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	913958	914857	-	AAC73961.2			L-lysine exporter	lysO		b0874	900	299	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	915352	916047	-					aqpZ		b0875	696		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	915352	916047	-	AAC73962.1			water channel AqpZ	aqpZ		b0875	696	231	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	916473	918131	+					ybjD		b0876	1659		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	916473	918131	+	AAC73963.1			DUF2813 domain-containing protein YbjD	ybjD		b0876	1659	552	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	918128	919120	-					ybjX		b0877	993		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	918128	919120	-	AAC73964.1			DUF535 domain-containing protein YbjX	ybjX		b0877	993	330	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	919235	920350	+					macA		b0878	1116		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	919235	920350	+	AAC73965.2			ABC-type tripartite efflux pump membrane fusion protein	macA		b0878	1116	371	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	920347	922293	+					macB		b0879	1947		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	920347	922293	+	AAC73966.1			ABC-type tripartite efflux pump ATP binding/membrane subunit	macB		b0879	1947	648	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	922366	922590	-					cspD		b0880	225		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	922366	922590	-	AAC73967.1			DNA replication inhibitor	cspD		b0880	225	74	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	922913	923233	+					clpS		b0881	321		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	922913	923233	+	AAC73968.1			specificity factor for ClpA-ClpP chaperone-protease complex	clpS		b0881	321	106	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	923264	925540	+					clpA		b0882	2277		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	923264	925540	+	AAC73969.1			ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		b0882	2277	758	
gene	tRNA	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	925884	925971	-					serW		b0883	88		
tRNA		GCA_000005845.2	Primary Assembly	chromosome		U00096.3	925884	925971	-				tRNA-Ser	serW		b0883	88		
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	926225	926443	-					infA		b0884	219		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	926225	926443	-	AAC73970.1			translation initiation factor IF-1	infA		b0884	219	72	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	926728	927432	-					aat		b0885	705		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	926728	927432	-	AAC73971.1			leucyl/phenylalanyl-tRNA--protein transferase	aat		b0885	705	234	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	927474	929195	-					cydC		b0886	1722		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	927474	929195	-	AAC73972.1			glutathione/L-cysteine ABC exporter subunit CydC	cydC		b0886	1722	573	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	929196	930962	-					cydD		b0887	1767		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	929196	930962	-	AAC73973.1			glutathione/L-cysteine ABC exporter subunit CydD	cydD		b0887	1767	588	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	931085	932050	-					trxB		b0888	966		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	931085	932050	-	AAC73974.1			thioredoxin reductase	trxB		b0888	966	321	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	932595	933089	+					lrp		b0889	495		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	932595	933089	+	AAC73975.1			DNA-binding transcriptional dual regulator Lrp	lrp		b0889	495	164	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	933224	937213	+					ftsK		b0890	3990		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	933224	937213	+	AAC73976.1			cell division DNA translocase FtsK	ftsK		b0890	3990	1329	
