# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	372053	372730	+					aroM		ECD_00337	678		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	372053	372730	+	ACT42236.1			AroM family protein	aroM		ECD_00337	678	225	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	372802	373086	+					yaiE		ECD_00338	285		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	372802	373086	+	ACT42237.1			UPF0345 family protein	yaiE		ECD_00338	285	94	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	373294	373575	+					ykiA		ECD_00339	282		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	373294	373575	+	ACT42238.1			hypothetical protein	ykiA		ECD_00339	282	93	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	373743	374246	-					insB-5		ECD_00340	504		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	373743	374246	-	ACT42239.1			IS1 protein InsB	insB-5		ECD_00340	504	167	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	374165	374440	-					insA-5		ECD_00341	276		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	374165	374440	-	ACT42240.1			IS1 protein InsA	insA-5		ECD_00341	276	91	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	374510	375421	-					rdgC		ECD_00342	912		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	374510	375421	-	ACT42241.1			nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function	rdgC		ECD_00342	912	303	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	375546	376454	+					mak		ECD_00343	909		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	375546	376454	+	ACT42242.1			manno(fructo)kinase	mak		ECD_00343	909	302	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	376699	377883	-					araJ		ECD_00344	1185		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	376699	377883	-	ACT42243.1			L-arabinose-inducible putative transporter, MFS family	araJ		ECD_00344	1185	394	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	378009	381155	-					sbcC		ECD_00345	3147		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	378009	381155	-	ACT42244.1			exonuclease, dsDNA, ATP-dependent	sbcC		ECD_00345	3147	1048	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	381152	382354	-					sbcD		ECD_00346	1203		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	381152	382354	-	ACT42245.1			exonuclease, dsDNA, ATP-dependent	sbcD		ECD_00346	1203	400	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	382544	383233	+					phoB		ECD_00347	690		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	382544	383233	+	ACT42246.1			response regulator in two-component regulatory system with PhoR	phoB		ECD_00347	690	229	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	383291	384586	+					phoR		ECD_00348	1296		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	383291	384586	+	ACT42247.1			sensory histidine kinase in two-component regulatory system with PhoB	phoR		ECD_00348	1296	431	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	384993	386312	+					brnQ		ECD_00349	1320		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	384993	386312	+	ACT42248.1			branched-chain amino acid transport system 2 carrier protein; LIV-II transport system for Ile, Leu, and Val	brnQ		ECD_00349	1320	439	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	386388	387761	+					proY		ECD_00350	1374		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	386388	387761	+	ACT42249.1			proline-specific permease	proY		ECD_00350	1374	457	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	387917	389734	+					malZ		ECD_00351	1818		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	387917	389734	+	ACT42250.1			maltodextrin glucosidase	malZ		ECD_00351	1818	605	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	389739	390320	-					acpH		ECD_00352	582		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	389739	390320	-	ACT42251.1			acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase	acpH		ECD_00352	582	193	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	390413	391483	+					queA		ECD_00353	1071		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	390413	391483	+	ACT42252.1			S-adenosylmethionine:tRNA ribosyltransferase-isomerase	queA		ECD_00353	1071	356	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	391539	392666	+					tgt		ECD_00354	1128		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	391539	392666	+	ACT42253.1			tRNA-guanine transglycosylase	tgt		ECD_00354	1128	375	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	392689	393021	+					yajC		ECD_00355	333		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	392689	393021	+	ACT42254.1			SecYEG protein translocase auxillary subunit	yajC		ECD_00355	333	110	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	393049	394896	+					secD		ECD_00356	1848		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	393049	394896	+	ACT42255.1			SecYEG protein translocase auxillary subunit	secD		ECD_00356	1848	615	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	394907	395878	+					secF		ECD_00357	972		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	394907	395878	+	ACT42256.1			SecYEG protein translocase auxillary subunit	secF		ECD_00357	972	323	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	396006	396353	+					yajD		ECD_00358	348		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	396006	396353	+	ACT42257.1			HNH nuclease family protein	yajD		ECD_00358	348	115	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	396530	397414	-					tsx		ECD_00359	885		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	396530	397414	-	ACT42258.1			nucleoside channel, receptor of phage T6 and colicin K	tsx		ECD_00359	885	294	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	397713	398252	-					yajI		ECD_00360	540		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	397713	398252	-	ACT42259.1			putative lipoprotein	yajI		ECD_00360	540	179	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	398403	398852	+					nrdR		ECD_00361	450		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	398403	398852	+	ACT42260.1			Nrd regulon repressor	nrdR		ECD_00361	450	149	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	398856	399959	+					ribD		ECD_00362	1104		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	398856	399959	+	ACT42261.1			fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase	ribD		ECD_00362	1104	367	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	400048	400518	+					ribE		ECD_00363	471		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	400048	400518	+	ACT42262.1			riboflavin synthase beta chain	ribE		ECD_00363	471	156	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	400538	400957	+					nusB		ECD_00364	420		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	400538	400957	+	ACT42263.1			transcription antitermination protein	nusB		ECD_00364	420	139	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	401035	402012	+					thiL		ECD_00365	978		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	401035	402012	+	ACT42264.1			thiamine monophosphate kinase	thiL		ECD_00365	978	325	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	401990	402508	+					pgpA		ECD_00366	519		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	401990	402508	+	ACT42265.1			phosphatidylglycerophosphatase A	pgpA		ECD_00366	519	172	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	402562	403536	-					yajO		ECD_00367	975		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	402562	403536	-	ACT42266.1			2-carboxybenzaldehyde reductase	yajO		ECD_00367	975	324	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	403716	405578	-					dxs		ECD_00368	1863		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	403716	405578	-	ACT42267.1			1-deoxyxylulose-5-phosphate synthase, thiamine triphosphate-binding, FAD-requiring	dxs		ECD_00368	1863	620	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	405603	406502	-					ispA		ECD_00369	900		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	405603	406502	-	ACT42268.1			geranyltranstransferase	ispA		ECD_00369	900	299	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	406502	406744	-					xseB		ECD_00370	243		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	406502	406744	-	ACT42269.1			exonuclease VII small subunit	xseB		ECD_00370	243	80	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	406950	408398	+					thiI		ECD_00371	1449		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	406950	408398	+	ACT42270.1			tRNA s(4)U8 sulfurtransferase	thiI		ECD_00371	1449	482	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	408452	409042	-					yajL		ECD_00372	591		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	408452	409042	-	ACT42271.1			oxidative-stress-resistance chaperone	yajL		ECD_00372	591	196	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	409005	409916	-					panE		ECD_00373	912		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	409005	409916	-	ACT42272.1			2-dehydropantoate reductase, NADPH-specific	panE		ECD_00373	912	303	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	410084	410575	+					yajQ		ECD_00374	492		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	410084	410575	+	ACT42273.1			phage Phi6 host factor, ATP/GTP binding protein	yajQ		ECD_00374	492	163	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	410703	412067	-					yajR		ECD_00375	1365		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	410703	412067	-	ACT42274.1			putative transporter	yajR		ECD_00375	1365	454	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	412484	413419	+							ECD_00376	936		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	412484	413419	+	ACT42275.1			hypothetical protein			ECD_00376	936	311	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	413475	414017	-							ECD_00377	543		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	413475	414017	-	ACT42276.1			putative acetyltransferase			ECD_00377	543	180	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	414001	414378	-							ECD_00378	378		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	414001	414378	-	ACT42277.1			hypothetical protein			ECD_00378	378	125	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	414497	415387	-					cyoE		ECD_00379	891		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	414497	415387	-	ACT42278.1			protoheme IX farnesyltransferase	cyoE		ECD_00379	891	296	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	415399	415728	-					cyoD		ECD_00380	330		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	415399	415728	-	ACT42279.1			cytochrome o ubiquinol oxidase subunit IV	cyoD		ECD_00380	330	109	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	415728	416342	-					cyoC		ECD_00381	615		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	415728	416342	-	ACT42280.1			cytochrome o ubiquinol oxidase subunit III	cyoC		ECD_00381	615	204	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	416332	418323	-					cyoB		ECD_00382	1992		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	416332	418323	-	ACT42281.1			cytochrome o ubiquinol oxidase subunit I	cyoB		ECD_00382	1992	663	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	418345	419292	-					cyoA		ECD_00383	948		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	418345	419292	-	ACT42282.1			cytochrome o ubiquinol oxidase subunit II	cyoA		ECD_00383	948	315	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	419754	421229	-					ampG		ECD_00384	1476		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	419754	421229	-	ACT42283.1			muropeptide transporter	ampG		ECD_00384	1476	491	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	421273	421851	-					yajG		ECD_00385	579		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	421273	421851	-	ACT42284.1			putative lipoprotein	yajG		ECD_00385	579	192	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	422156	422473	+					bolA		ECD_00386	318		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	422156	422473	+	ACT42285.1			stationary-phase morphogene, transcriptional repressor for mreB; also regulator for dacA, dacC, and ampC	bolA		ECD_00386	318	105	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	422817	424115	+					tig		ECD_00387	1299		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	422817	424115	+	ACT42286.1			peptidyl-prolyl cis/trans isomerase (trigger factor)	tig		ECD_00387	1299	432	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	424361	424984	+					clpP		ECD_00388	624		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	424361	424984	+	ACT42287.1			proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases	clpP		ECD_00388	624	207	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	425110	426384	+					clpX		ECD_00389	1275		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	425110	426384	+	ACT42288.1			ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease	clpX		ECD_00389	1275	424	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	426654	427766	-					insL-2		ECD_00390	1113		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	426654	427766	-	ACT42289.1			putative transposase insL for insertion sequence IS186	insL-2		ECD_00390	1113	370	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	427922	430276	+					lon		ECD_00391	2355		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	427922	430276	+	ACT42290.1			DNA-binding ATP-dependent protease La	lon		ECD_00391	2355	784	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	430485	430757	+					hupB		ECD_00392	273		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	430485	430757	+	ACT42291.1			HU, DNA-binding transcriptional regulator, beta subunit	hupB		ECD_00392	273	90	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	430949	432820	+					ppiD		ECD_00393	1872		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	430949	432820	+	ACT42292.1			periplasmic folding chaperone, has an inactive PPIase domain	ppiD		ECD_00393	1872	623	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	432971	433342	+					ybaV		ECD_00394	372		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	432971	433342	+	ACT42293.1			putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein	ybaV		ECD_00394	372	123	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	433448	433846	+					fadM		ECD_00395	399		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	433448	433846	+	ACT42294.1			long-chain acyl-CoA thioesterase III	fadM		ECD_00395	399	132	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	433898	434593	-					queC		ECD_00396	696		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	433898	434593	-	ACT42295.1			7-cyano-7-deazaguanine (preQ0) synthase; queuosine biosynthesis	queC		ECD_00396	696	231	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	434658	436358	-					ybaE		ECD_00397	1701		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	434658	436358	-	ACT42296.1			putative ABC transporter periplasmic binding protein	ybaE		ECD_00397	1701	566	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	436458	437276	+					cof		ECD_00398	819		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	436458	437276	+	ACT42297.1			thiamine pyrimidine pyrophosphate hydrolase; HMP-PP phosphatase	cof		ECD_00398	819	272	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	437429	437887	+					ybaO		ECD_00399	459		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	437429	437887	+	ACT42298.1			putative DNA-binding transcriptional regulator	ybaO		ECD_00399	459	152	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	437917	439689	+					mdlA		ECD_00400	1773		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	437917	439689	+	ACT42299.1			putative multidrug ABC transporter ATPase	mdlA		ECD_00400	1773	590	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	439682	441463	+					mdlB		ECD_00401	1782		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	439682	441463	+	ACT42300.1			putative multidrug ABC transporter ATPase	mdlB		ECD_00401	1782	593	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	441644	441982	+					glnK		ECD_00402	339		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	441644	441982	+	ACT42301.1			nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB	glnK		ECD_00402	339	112	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	442012	443298	+					amtB		ECD_00403	1287		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	442012	443298	+	ACT42302.1			ammonium transporter	amtB		ECD_00403	1287	428	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	443347	444207	-					tesB		ECD_00404	861		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	443347	444207	-	ACT42303.1			acyl-CoA thioesterase 2	tesB		ECD_00404	861	286	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	444425	444997	+					ybaY		ECD_00405	573		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	444425	444997	+	ACT42304.1			outer membrane lipoprotein	ybaY		ECD_00405	573	190	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445028	445417	-					ybaZ		ECD_00406	390		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445028	445417	-	ACT42305.1			excision repair protein, alkyltransferase-like protein ATL	ybaZ		ECD_00406	390	129	
gene	ncRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445502	445598	+					ffs		ECD_n04295	97		
ncRNA	other	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445502	445598	+				4.5S sRNA component of Signal Recognition Particle (SRP)	ffs		ECD_n04295	97		
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445718	446071	+					ybaA		ECD_00407	354		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	445718	446071	+	ACT42306.1			DUF1428 family protein	ybaA		ECD_00407	354	117	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	446113	447663	-					ylaB		ECD_00408	1551		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	446113	447663	-	ACT42307.1			putative membrane-anchored cyclic-di-GMP phosphodiesterase	ylaB		ECD_00408	1551	516	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	447827	448297	-					ylaC		ECD_00409	471		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	447827	448297	-	ACT42308.1			DUF1449 family inner membrane protein	ylaC		ECD_00409	471	156	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	448413	448964	-					maa		ECD_00410	552		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	448413	448964	-	ACT42309.1			maltose O-acetyltransferase	maa		ECD_00410	552	183	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	449136	449354	-					hha		ECD_00411	219		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	449136	449354	-	ACT42310.1			modulator of gene expression, with H-NS	hha		ECD_00411	219	72	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	449380	449754	-					tomB		ECD_00412	375		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	449380	449754	-	ACT42311.1			Hha toxicity attenuator; conjugation-related protein	tomB		ECD_00412	375	124	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	450300	453449	-					acrB		ECD_00413	3150		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	450300	453449	-	ACT42312.1			multidrug efflux system protein	acrB		ECD_00413	3150	1049	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	453472	454665	-					acrA		ECD_00414	1194		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	453472	454665	-	ACT42313.1			multidrug efflux system	acrA		ECD_00414	1194	397	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	454807	455454	+					acrR		ECD_00415	648		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	454807	455454	+	ACT42314.1			transcriptional repressor	acrR		ECD_00415	648	215	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	455582	458944	+					mscK		ECD_00416	3363		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	455582	458944	+	ACT42315.1			mechanosensitive channel protein, intermediate conductance, K+ regulated	mscK		ECD_00416	3363	1120	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459156	459317	-					ybaM		ECD_00417	162		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459156	459317	-	ACT42316.1			DUF2496 family protein	ybaM		ECD_00417	162	53	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459331	459858	-					priC		ECD_00418	528		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459331	459858	-	ACT42317.1			primosomal replication protein N''	priC		ECD_00418	528	175	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459928	460305	+					ybaN		ECD_00419	378		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	459928	460305	+	ACT42318.1			DUF454 family inner membrane protein	ybaN		ECD_00419	378	125	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	460458	461009	+					apt		ECD_00420	552		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	460458	461009	+	ACT42319.1			adenine phosphoribosyltransferase	apt		ECD_00420	552	183	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	461138	463069	+					dnaX		ECD_00421	1932		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	461138	463069	+	ACT42320.1			DNA polymerase III/DNA elongation factor III, tau and gamma subunits	dnaX		ECD_00421	1932	643	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	463122	463451	+					ybaB		ECD_00422	330		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	463122	463451	+	ACT42321.1			DNA-binding protein, putative nucleoid-associated protein	ybaB		ECD_00422	330	109	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	463451	464056	+					recR		ECD_00423	606		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	463451	464056	+	ACT42322.1			gap repair protein	recR		ECD_00423	606	201	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	464166	466040	+					htpG		ECD_00424	1875		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	464166	466040	+	ACT42323.1			protein refolding molecular co-chaperone Hsp90, Hsp70-dependent; heat-shock protein; ATPase	htpG		ECD_00424	1875	624	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	466221	466865	+					adk		ECD_00425	645		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	466221	466865	+	ACT42324.1			adenylate kinase	adk		ECD_00425	645	214	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	467101	468063	+					hemH		ECD_00426	963		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	467101	468063	+	ACT42325.1			ferrochelatase	hemH		ECD_00426	963	320	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	468060	469019	-					aes		ECD_00427	960		
