# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1272045	1273070	+	ADT74711.1			beta N-acetyl-glucosaminidase	nagZ		ECW_m1215	1026	341	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1273093	1273635	+					ycfP		ECW_m1216	543		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1273093	1273635	+	ADT74712.1			hypothetical protein	ycfP		ECW_m1216	543	180	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1274043	1275347	+					ndh		ECW_m1217	1305		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1274043	1275347	+	ADT74713.1			respiratory NADH dehydrogenase 2/cupric reductase	ndh		ECW_m1217	1305	434	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1275557	1276096	+					ycfJ		ECW_m1218	540		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1275557	1276096	+	ADT74714.1			hypothetical protein	ycfJ		ECW_m1218	540	179	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1276158	1276790	-					ycfQ		ECW_m1219	633		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1276158	1276790	-	ADT74715.1			predicted DNA-binding transcriptional regulator	ycfQ		ECW_m1219	633	210	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1277031	1277288	+					bhsA		ECW_m1220	258		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1277031	1277288	+	ADT74716.1			hypothetical protein	bhsA		ECW_m1220	258	85	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1277371	1278330	-					ycfS		ECW_m1221	960		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1277371	1278330	-	ADT74717.1			L,D-transpeptidase linking LPP to murein	ycfS		ECW_m1221	960	319	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1278477	1281971	-					mfd		ECW_m1222	3495		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1278477	1281971	-	ADT74718.1			transcription-repair coupling factor	mfd		ECW_m1222	3495	1164	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1282051	1283124	-					ycfT		ECW_m1223	1074		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1282051	1283124	-	ADT74719.1			predicted inner membrane protein	ycfT		ECW_m1223	1074	357	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1283386	1284585	+					ycfU		ECW_m1224	1200		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1283386	1284585	+	ADT74720.1			outer membrane-specific lipoprotein transporter subunit	ycfU		ECW_m1224	1200	399	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1284578	1285279	+					lolD		ECW_m1225	702		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1284578	1285279	+	ADT74721.1			outer membrane-specific lipoprotein transporter subunit	lolD		ECW_m1225	702	233	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1285285	1286523	+					lolE		ECW_m1226	1239		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1285285	1286523	+	ADT74722.1			outer membrane-specific lipoprotein transporter subunit	lolE		ECW_m1226	1239	412	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1286552	1287463	+					nagK		ECW_m1227	912		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1286552	1287463	+	ADT74723.1			N-acetyl-D-glucosamine kinase	nagK		ECW_m1227	912	303	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1287479	1288300	+					cobB		ECW_m1228	822		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1287479	1288300	+	ADT74724.1			deacetylase of acetyl-CoA synthetase, NAD-dependent	cobB		ECW_m1228	822	273	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1288439	1289227	-					ycfZ		ECW_m1229	789		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1288439	1289227	-	ADT74725.1			predicted inner membrane protein	ycfZ		ECW_m1229	789	262	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1289224	1289685	-					ymfA		ECW_m1230	462		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1289224	1289685	-	ADT74726.1			predicted inner membrane protein	ymfA		ECW_m1230	462	153	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1289743	1290789	-					potD		ECW_m1231	1047		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1289743	1290789	-	ADT74727.1			polyamine transporter subunit	potD		ECW_m1231	1047	348	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1290786	1291580	-					potC		ECW_m1232	795		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1290786	1291580	-	ADT74728.1			polyamine transporter subunit	potC		ECW_m1232	795	264	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1291577	1292434	-					potB		ECW_m1233	858		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1291577	1292434	-	ADT74729.1			polyamine transporter subunit	potB		ECW_m1233	858	285	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1292418	1293554	-					potA		ECW_m1234	1137		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1292418	1293554	-	ADT74730.1			polyamine transporter subunit	potA		ECW_m1234	1137	378	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1293804	1295033	+					pepT		ECW_m1235	1230		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1293804	1295033	+	ADT74731.1			peptidase T	pepT		ECW_m1235	1230	409	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1295179	1296300	-					ycfD		ECW_m1236	1122		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1295179	1296300	-	ADT74732.1			conserved protein	ycfD		ECW_m1236	1122	373	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1296376	1297836	-					phoQ		ECW_m1237	1461		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1296376	1297836	-	ADT74733.1			sensory histidine kinase in two-compoent regulatory system with PhoP	phoQ		ECW_m1237	1461	486	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1297836	1298507	-					phoP		ECW_m1238	672		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1297836	1298507	-	ADT74734.1			DNA-binding response regulator in two-component regulatory system with PhoQ	phoP		ECW_m1238	672	223	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1298675	1300045	-					purB		ECW_m1239	1371		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1298675	1300045	-	ADT74735.1			adenylosuccinate lyase	purB		ECW_m1239	1371	456	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1300049	1300690	-					hflD		ECW_m1240	642		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1300049	1300690	-	ADT74736.1			predicted lysogenization regulator	hflD		ECW_m1240	642	213	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1300726	1301832	-					mnmA		ECW_m1241	1107		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1300726	1301832	-	ADT74737.1			tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	mnmA		ECW_m1241	1107	368	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1301886	1302347	-					nudJ		ECW_m1242	462		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1301886	1302347	-	ADT74738.1			bifunctional thiamin pyrimidine pyrophosphate hydrolase/thiamin pyrophosphate hydrolase	nudJ		ECW_m1242	462	153	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1302357	1303010	-					rluE		ECW_m1243	654		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1302357	1303010	-	ADT74739.1			23S rRNA pseudouridine synthase	rluE		ECW_m1243	654	217	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1303182	1304432	+					icd		ECW_m1244	1251		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1303182	1304432	+	ADT74740.1			isocitrate dehydrogenase, specific for NADP+	icd		ECW_m1244	1251	416	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1305554	1305958	-					ycgX		ECW_m1245	405		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1305554	1305958	-	ADT74741.1			hypothetical protein	ycgX		ECW_m1245	405	134	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1306179	1306910	-					ycgE		ECW_m1246	732		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1306179	1306910	-	ADT74742.1			predicted DNA-binding transcriptional regulator	ycgE		ECW_m1246	732	243	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1307115	1308326	-					ycgF		ECW_m1247	1212		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1307115	1308326	-	ADT74743.1			predicted FAD-binding phosphodiesterase	ycgF		ECW_m1247	1212	403	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1308640	1308876	+					ycgZ		ECW_m1248	237		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1308640	1308876	+	ADT74744.1			conserved hypothetical protein	ycgZ		ECW_m1248	237	78	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1309220	1309486	+					ariR		ECW_m1249	267		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1309220	1309486	+	ADT74745.1			hypothetical protein	ariR		ECW_m1249	267	88	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1309599	1309847	+					ymgC		ECW_m1250	249		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1309599	1309847	+	ADT74746.1			hypothetical protein	ymgC		ECW_m1250	249	82	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1310137	1311702	+					ycgG		ECW_m1251	1566		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1310137	1311702	+	ADT74747.1			conserved inner membrane protein	ycgG		ECW_m1251	1566	521	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1311834	1312052	+					ymgF		ECW_m1252	219		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1311834	1312052	+	ADT74748.1			hypothetical protein	ymgF		ECW_m1252	219	72	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1312452	1312661	+							ECW_m1253	210		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1312452	1312661	+	ADT74749.1			hypothetical protein			ECW_m1253	210	69	
gene	pseudogene	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1312778	1315099	+					ycgH		ECW_m1254	2322		pseudo
CDS	without_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1312778	1315099	+					ycgH		ECW_m1254	2322		pseudo
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1315156	1315485	-					ymgD		ECW_m1255	330		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1315156	1315485	-	ADT74750.1			hypothetical protein	ymgD		ECW_m1255	330	109	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1315495	1315779	-							ECW_m1256	285		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1315495	1315779	-	ADT74751.1			hypothetical protein			ECW_m1256	285	94	
gene	pseudogene	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1316433	1316759	+					ycgI		ECW_m1257	327		pseudo
CDS	without_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1316433	1316759	+					ycgI		ECW_m1257	327		pseudo
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1317131	1317397	-					minE		ECW_m1258	267		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1317131	1317397	-	ADT74752.1			cell division topological specificity factor	minE		ECW_m1258	267	88	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1317401	1318213	-					minD		ECW_m1259	813		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1317401	1318213	-	ADT74753.1			membrane ATPase of the MinC-MinD-MinE system	minD		ECW_m1259	813	270	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1318237	1318932	-					minC		ECW_m1260	696		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1318237	1318932	-	ADT74754.1			cell division inhibitor	minC		ECW_m1260	696	231	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1319452	1319820	+					ycgJ		ECW_m1261	369		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1319452	1319820	+	ADT74755.1			putative fels-1 Prophage Protein	ycgJ		ECW_m1261	369	122	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1319940	1320341	-					ycgK		ECW_m1262	402		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1319940	1320341	-	ADT74756.1			hypothetical protein	ycgK		ECW_m1262	402	133	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1320583	1320876	+					ycgL		ECW_m1263	294		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1320583	1320876	+	ADT74757.1			conserved protein	ycgL		ECW_m1263	294	97	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1320948	1321607	+					ycgM		ECW_m1264	660		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1320948	1321607	+	ADT74758.1			predicted isomerase/hydrolase	ycgM		ECW_m1264	660	219	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1321699	1322145	+					ycgN		ECW_m1265	447		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1321699	1322145	+	ADT74759.1			conserved protein	ycgN		ECW_m1265	447	148	
gene	pseudogene	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1322352	1323261	-					hylE		ECW_m1266	910		pseudo
CDS	without_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1322352	1323261	-					hylE		ECW_m1266	910		pseudo
gene	ncRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1323496	1323574	+							ECW_nc1267	79		
ncRNA	other	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1323496	1323574	+				C0299 RNA			ECW_nc1267	79		
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1323634	1324053	+					umuD		ECW_m1268	420		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1323634	1324053	+	ADT74760.1			DNA polymerase V, subunit D	umuD		ECW_m1268	420	139	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1324053	1325321	+					umuC		ECW_m1269	1269		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1324053	1325321	+	ADT74761.1			DNA polymerase V, subunit C	umuC		ECW_m1269	1269	422	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1325367	1325897	-					dsdB		ECW_m1270	531		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1325367	1325897	-	ADT74762.1			DsbA protein reoxidation reaction (aerobic)	dsdB		ECW_m1270	531	176	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1326043	1327584	-					nhaB		ECW_m1271	1542		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1326043	1327584	-	ADT74763.1			sodium:proton antiporter	nhaB		ECW_m1271	1542	513	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1327805	1328524	+					fadR		ECW_m1272	720		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1327805	1328524	+	ADT74764.1			fatty acid metabolism regulator	fadR		ECW_m1272	720	239	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1328576	1330108	-					ycgB		ECW_m1273	1533		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1328576	1330108	-	ADT74765.1			conserved protein	ycgB		ECW_m1273	1533	510	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1330438	1331736	+					dadA		ECW_m1274	1299		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1330438	1331736	+	ADT74766.1			D-amino acid dehydrogenase	dadA		ECW_m1274	1299	432	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1331746	1332816	+					dadX		ECW_m1275	1071		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1331746	1332816	+	ADT74767.1			Alanine racemase	dadX		ECW_m1275	1071	356	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1332919	1333068	+							ECW_m1276	150		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1332919	1333068	+	ADT74768.1			hypothetical protein			ECW_m1276	150	49	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1333202	1334938	-					cvrA		ECW_m1277	1737		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1333202	1334938	-	ADT74769.1			predicted cation/proton antiporter	cvrA		ECW_m1277	1737	578	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1335033	1335947	-					ldcA		ECW_m1278	915		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1335033	1335947	-	ADT74770.1			L,D-carboxypeptidase A	ldcA		ECW_m1278	915	304	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1336047	1336658	+					emtA		ECW_m1279	612		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1336047	1336658	+	ADT74771.1			lytic murein endotransglycosylase E	emtA		ECW_m1279	612	203	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1336660	1337394	-					ycgR		ECW_m1280	735		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1336660	1337394	-	ADT74772.1			protein involved in flagellar function	ycgR		ECW_m1280	735	244	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1337595	1337849	+					ymgE		ECW_m1281	255		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1337595	1337849	+	ADT74773.1			predicted inner membrane protein	ymgE		ECW_m1281	255	84	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1338027	1338467	+					ycgY		ECW_m1282	441		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1338027	1338467	+	ADT74774.1			predicted protein	ycgY		ECW_m1282	441	146	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1338546	1340243	-					treA		ECW_m1283	1698		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1338546	1340243	-	ADT74775.1			periplasmic trehalase	treA		ECW_m1283	1698	565	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1340563	1341981	-					dhaM		ECW_m1284	1419		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1340563	1341981	-	ADT74776.1			fused predicted dihydroxyacetone-specific PTS enzymes: HPr component/EI component	dhaM		ECW_m1284	1419	472	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1341992	1342624	-					dhaL		ECW_m1285	633		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1341992	1342624	-	ADT74777.1			dihydroxyacetone kinase, C-terminal domain	dhaL		ECW_m1285	633	210	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1342635	1343705	-					dhaK		ECW_m1286	1071		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1342635	1343705	-	ADT74778.1			dihydroxyacetone kinase, N-terminal domain	dhaK		ECW_m1286	1071	356	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1343933	1345852	+					dhaR		ECW_m1287	1920		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1343933	1345852	+	ADT74779.1			predicted DNA-binding transcriptional regulator, dihydroxyacetone	dhaR		ECW_m1287	1920	639	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1345952	1348837	-					ycgV		ECW_m1288	2886		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1345952	1348837	-	ADT74780.1			autotransporter	ycgV		ECW_m1288	2886	961	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1349678	1350769	-					ychF		ECW_m1289	1092		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1349678	1350769	-	ADT74781.1			predicted GTP-binding protein	ychF		ECW_m1289	1092	363	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1350886	1351470	-					pth		ECW_m1290	585		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1350886	1351470	-	ADT74782.1			peptidyl-tRNA hydrolase	pth		ECW_m1290	585	194	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1351748	1352026	+					ychH		ECW_m1291	279		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1351748	1352026	+	ADT74783.1			predicted inner membrane protein	ychH		ECW_m1291	279	92	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1352081	1353733	-					ychM		ECW_m1292	1653		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1352081	1353733	-	ADT74784.1			predicted transporter	ychM		ECW_m1292	1653	550	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1353885	1354898	-					prs		ECW_m1293	1014		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1353885	1354898	-	ADT74785.1			phosphoribosylpyrophosphate synthase	prs		ECW_m1293	1014	337	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1354983	1355834	-					ispE		ECW_m1294	852		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1354983	1355834	-	ADT74786.1			4-diphosphocytidyl-2-C-methylerythritol kinase	ispE		ECW_m1294	852	283	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1355834	1356457	-					lolB		ECW_m1295	624		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1355834	1356457	-	ADT74787.1			chaperone for lipoproteins	lolB		ECW_m1295	624	207	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1356671	1357927	+					hemA		ECW_m1296	1257		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1356671	1357927	+	ADT74788.1			glutamyl tRNA reductase	hemA		ECW_m1296	1257	418	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1357969	1359051	+					prfA		ECW_m1297	1083		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1357969	1359051	+	ADT74789.1			peptide chain release factor RF-1	prfA		ECW_m1297	1083	360	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1359051	1359884	+					prmC		ECW_m1298	834		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1359051	1359884	+	ADT74790.1			N5-glutamine methyltransferase, modifies release factors RF-1 and RF-2	prmC		ECW_m1298	834	277	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1359881	1360273	+					ychQ		ECW_m1299	393		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1359881	1360273	+	ADT74791.1			predicted transcriptional regulator	ychQ		ECW_m1299	393	130	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1360277	1361086	+					ychA		ECW_m1300	810		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1360277	1361086	+	ADT74792.1			predicted transcriptional regulator	ychA		ECW_m1300	810	269	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1361122	1361976	+					kdsA		ECW_m1301	855		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1361122	1361976	+	ADT74793.1			3-deoxy-D-manno-octulosonate 8-phosphate synthase	kdsA		ECW_m1301	855	284	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362125	1362232	-					ldrA		ECW_m1302	108		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362125	1362232	-	ADT74794.1			toxic polypeptide, small	ldrA		ECW_m1302	108	35	
gene	antisense_RNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362280	1362346	+					rdlA		ECW_nc1303	67		
ncRNA	antisense_RNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362280	1362346	+				antisense sRNA RdlA	rdlA		ECW_nc1303	67		
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362660	1362767	-					ldrB		ECW_m1304	108		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362660	1362767	-	ADT74795.1			toxic polypeptide, small	ldrB		ECW_m1304	108	35	
gene	antisense_RNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362816	1362881	+					rdlB		ECW_nc1305	66		
ncRNA	antisense_RNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	1362816	1362881	+				antisense sRNA RdlB	rdlB		ECW_nc1305	66		
